f1_macro,f1_weighted,kappa,log_loss,tasa_automatizacion,precision_condicionada,fold
0.006799019514238343,0.03223877409068419,0.06840784124291432,3.739582281127357,0.0,0.0,0
0.006184846798941349,0.031788935938229984,0.07070411614410821,3.725836964664747,0.0,0.0,1
0.007935769602046118,0.03262135135494989,0.06864425700223431,3.710743831183002,0.0,0.0,2
0.007239212791758209,0.032361137419852096,0.06941657086414865,3.7242379477052707,0.0,0.0,3
0.006099054668643573,0.031157935959683473,0.06861558002237145,3.735600860258112,0.0,0.0,4
